chunk,position,study_id,model_view,horizontal_flip,distance_from_starting_side,distance_nonzero
106,1,RSNA_54426,R-CC,YES,0.0,False
106,1,RSNA_54426,L-MLO,YES,0.0,False
106,1,RSNA_54426,R-MLO,YES,0.0,False
106,2,RSNA_5461,L-CC,YES,0.0,False
106,2,RSNA_5461,R-CC,YES,0.0,False
106,2,RSNA_5461,L-MLO,YES,0.0,False
106,2,RSNA_5461,R-MLO,YES,0.0,False
106,3,RSNA_54666,L-CC,YES,0.0,False
106,3,RSNA_54666,R-CC,YES,0.0,False
106,3,RSNA_54666,L-MLO,YES,0.0,False
106,3,RSNA_54666,R-MLO,YES,0.0,False
107,0,RSNA_54708,L-CC,YES,0.0,False
107,0,RSNA_54708,R-CC,YES,0.0,False
107,0,RSNA_54708,L-MLO,YES,0.0,False
107,0,RSNA_54708,R-MLO,YES,0.0,False
107,1,RSNA_54710,L-CC,YES,0.0,False
107,1,RSNA_54710,R-CC,YES,0.0,False
107,1,RSNA_54710,L-MLO,YES,0.0,False
107,1,RSNA_54710,R-MLO,YES,0.0,False
107,2,RSNA_5481,L-CC,YES,0.0,False
107,2,RSNA_5481,R-CC,YES,0.0,False
107,2,RSNA_5481,L-MLO,YES,0.0,False
107,2,RSNA_5481,R-MLO,YES,0.0,False
107,3,RSNA_54919,L-CC,YES,0.0,False
107,3,RSNA_54919,R-CC,YES,0.0,False
107,3,RSNA_54919,L-MLO,YES,0.0,False
107,3,RSNA_54919,R-MLO,YES,0.0,False
107,4,RSNA_54930,L-CC,YES,0.0,False
107,4,RSNA_54930,R-CC,YES,0.0,False
107,4,RSNA_54930,L-MLO,YES,0.0,False
107,4,RSNA_54930,R-MLO,YES,0.0,False
107,5,RSNA_54931,L-CC,YES,0.0,False
107,5,RSNA_54931,R-CC,YES,0.0,False
107,5,RSNA_54931,L-MLO,YES,0.0,False
107,5,RSNA_54931,R-MLO,YES,0.0,False
107,6,RSNA_54932,L-CC,YES,0.0,False
107,6,RSNA_54932,R-CC,YES,0.0,False
107,6,RSNA_54932,L-MLO,YES,0.0,False
107,6,RSNA_54932,R-MLO,YES,0.0,False
107,7,RSNA_55043,L-CC,YES,0.0,False
107,7,RSNA_55043,R-CC,YES,0.0,False
107,7,RSNA_55043,L-MLO,YES,0.0,False
107,7,RSNA_55043,R-MLO,YES,0.0,False
108,0,RSNA_55057,L-CC,YES,0.0,False
108,0,RSNA_55057,R-CC,YES,0.0,False
108,0,RSNA_55057,L-MLO,YES,0.0,False
108,0,RSNA_55057,R-MLO,YES,0.0,False
108,1,RSNA_551,L-CC,YES,0.0,False
108,1,RSNA_551,R-CC,YES,0.0,False
108,1,RSNA_551,L-MLO,YES,0.0,False
108,1,RSNA_551,R-MLO,YES,0.0,False
109,0,RSNA_55476,L-CC,YES,0.0,False
109,0,RSNA_55476,R-CC,YES,0.0,False
109,0,RSNA_55476,L-MLO,YES,0.0,False
109,0,RSNA_55476,R-MLO,YES,0.0,False
109,1,RSNA_55508,L-CC,YES,0.0,False
109,1,RSNA_55508,R-CC,YES,0.0,False
109,1,RSNA_55508,L-MLO,YES,0.0,False
109,1,RSNA_55508,R-MLO,YES,0.0,False
109,2,RSNA_55509,L-CC,YES,0.0,False
109,2,RSNA_55509,R-CC,YES,0.0,False
109,2,RSNA_55509,L-MLO,YES,0.0,False
109,2,RSNA_55509,R-MLO,YES,0.0,False
109,3,RSNA_55512,L-CC,YES,0.0,False
109,3,RSNA_55512,R-CC,YES,0.0,False
109,3,RSNA_55512,L-MLO,YES,0.0,False
109,3,RSNA_55512,R-MLO,YES,0.0,False
109,4,RSNA_55591,L-CC,YES,0.0,False
109,4,RSNA_55591,R-CC,YES,0.0,False
109,4,RSNA_55591,L-MLO,YES,0.0,False
109,4,RSNA_55591,R-MLO,YES,0.0,False
110,0,RSNA_55723,L-CC,YES,0.0,False
110,0,RSNA_55723,R-CC,YES,0.0,False
110,0,RSNA_55723,L-MLO,YES,0.0,False
110,0,RSNA_55723,R-MLO,YES,0.0,False
110,1,RSNA_55761,L-CC,YES,0.0,False
110,1,RSNA_55761,R-CC,YES,0.0,False
110,1,RSNA_55761,L-MLO,YES,0.0,False
110,1,RSNA_55761,R-MLO,YES,0.0,False
110,2,RSNA_55836,L-CC,YES,0.0,False
110,2,RSNA_55836,R-CC,YES,0.0,False
110,2,RSNA_55836,L-MLO,YES,0.0,False
110,2,RSNA_55836,R-MLO,YES,0.0,False
110,3,RSNA_55945,L-CC,YES,0.0,False
110,3,RSNA_55945,R-CC,YES,0.0,False
110,3,RSNA_55945,L-MLO,YES,0.0,False
110,3,RSNA_55945,R-MLO,YES,0.0,False
110,4,RSNA_56013,L-CC,YES,0.0,False
110,4,RSNA_56013,R-CC,YES,0.0,False
110,4,RSNA_56013,L-MLO,YES,0.0,False
110,4,RSNA_56013,R-MLO,YES,0.0,False
111,0,RSNA_56092,L-CC,YES,0.0,False
111,0,RSNA_56092,R-CC,YES,0.0,False
111,0,RSNA_56092,L-MLO,YES,0.0,False
111,0,RSNA_56092,R-MLO,YES,0.0,False
111,1,RSNA_56107,L-CC,YES,0.0,False
111,1,RSNA_56107,R-CC,YES,0.0,False
111,1,RSNA_56107,L-MLO,YES,0.0,False
111,1,RSNA_56107,R-MLO,YES,0.0,False
111,2,RSNA_56166,L-CC,YES,0.0,False
111,2,RSNA_56166,R-CC,YES,0.0,False
111,2,RSNA_56166,L-MLO,YES,0.0,False
111,2,RSNA_56166,R-MLO,YES,0.0,False
111,3,RSNA_56235,L-CC,YES,0.0,False
111,3,RSNA_56235,R-CC,YES,0.0,False
111,3,RSNA_56235,L-MLO,YES,0.0,False
111,3,RSNA_56235,R-MLO,YES,0.0,False
111,4,RSNA_56343,L-CC,YES,0.0,False
111,4,RSNA_56343,R-CC,YES,0.0,False
111,4,RSNA_56343,L-MLO,YES,0.0,False
111,4,RSNA_56343,R-MLO,YES,0.0,False
111,5,RSNA_5643,L-CC,YES,0.0,False
111,5,RSNA_5643,R-CC,YES,0.0,False
111,5,RSNA_5643,L-MLO,YES,0.0,False
111,5,RSNA_5643,R-MLO,YES,0.0,False
112,0,RSNA_56478,L-CC,YES,0.0,False
112,0,RSNA_56478,R-CC,YES,0.0,False
112,0,RSNA_56478,L-MLO,YES,0.0,False
112,0,RSNA_56478,R-MLO,YES,0.0,False
112,1,RSNA_56541,L-CC,YES,0.0,False
112,1,RSNA_56541,R-CC,YES,0.0,False
112,1,RSNA_56541,L-MLO,YES,0.0,False
112,1,RSNA_56541,R-MLO,YES,0.0,False
112,2,RSNA_5660,L-CC,YES,0.0,False
112,2,RSNA_5660,R-CC,YES,0.0,False
112,2,RSNA_5660,L-MLO,YES,0.0,False
112,2,RSNA_5660,R-MLO,YES,0.0,False
112,3,RSNA_56610,L-CC,YES,0.0,False
112,3,RSNA_56610,R-CC,YES,0.0,False
112,3,RSNA_56610,L-MLO,YES,0.0,False
112,3,RSNA_56610,R-MLO,YES,0.0,False
112,4,RSNA_56716,L-CC,YES,0.0,False
112,4,RSNA_56716,R-CC,YES,0.0,False
112,4,RSNA_56716,L-MLO,YES,0.0,False
112,4,RSNA_56716,R-MLO,YES,0.0,False
112,5,RSNA_56766,L-CC,YES,0.0,False
112,5,RSNA_56766,R-CC,YES,0.0,False
112,5,RSNA_56766,L-MLO,YES,0.0,False
112,5,RSNA_56766,R-MLO,YES,0.0,False
114,0,RSNA_57584,L-CC,YES,0.0,False
114,0,RSNA_57584,R-CC,YES,0.0,False
114,0,RSNA_57584,L-MLO,YES,0.0,False
114,0,RSNA_57584,R-MLO,YES,0.0,False
115,0,RSNA_5777,L-CC,YES,0.0,False
115,0,RSNA_5777,R-CC,YES,0.0,False
115,0,RSNA_5777,L-MLO,YES,0.0,False
115,0,RSNA_5777,R-MLO,YES,0.0,False
115,1,RSNA_57835,L-CC,YES,0.0,False
115,1,RSNA_57835,R-CC,YES,0.0,False
115,1,RSNA_57835,L-MLO,YES,0.0,False
115,1,RSNA_57835,R-MLO,YES,0.0,False
115,2,RSNA_57971,L-CC,YES,0.0,False
115,2,RSNA_57971,R-CC,YES,0.0,False
115,2,RSNA_57971,L-MLO,YES,0.0,False
115,2,RSNA_57971,R-MLO,YES,0.0,False
115,3,RSNA_57989,L-CC,YES,0.0,False
115,3,RSNA_57989,R-CC,YES,0.0,False
115,3,RSNA_57989,L-MLO,YES,0.0,False
115,3,RSNA_57989,R-MLO,YES,0.0,False
115,4,RSNA_58036,L-CC,YES,0.0,False
115,4,RSNA_58036,R-CC,YES,0.0,False
115,4,RSNA_58036,L-MLO,YES,0.0,False
115,4,RSNA_58036,R-MLO,YES,0.0,False
116,0,RSNA_58479,L-CC,YES,0.0,False
116,0,RSNA_58479,R-CC,YES,0.0,False
116,0,RSNA_58479,L-MLO,YES,0.0,False
116,0,RSNA_58479,R-MLO,YES,0.0,False
116,1,RSNA_58528,L-CC,YES,0.0,False
116,1,RSNA_58528,R-CC,YES,0.0,False
116,1,RSNA_58528,L-MLO,YES,0.0,False
116,1,RSNA_58528,R-MLO,YES,0.0,False
116,2,RSNA_58558,L-CC,YES,0.0,False
116,2,RSNA_58558,R-CC,YES,0.0,False
116,2,RSNA_58558,L-MLO,YES,0.0,False
116,2,RSNA_58558,R-MLO,YES,0.0,False
117,0,RSNA_58656,L-CC,YES,0.0,False
117,0,RSNA_58656,R-CC,YES,0.0,False
117,0,RSNA_58656,L-MLO,YES,0.0,False
117,0,RSNA_58656,R-MLO,YES,0.0,False
117,1,RSNA_58679,L-CC,YES,0.0,False
117,1,RSNA_58679,R-CC,YES,0.0,False
117,1,RSNA_58679,L-MLO,YES,0.0,False
117,1,RSNA_58679,R-MLO,YES,0.0,False
117,2,RSNA_5878,L-CC,YES,0.0,False
117,2,RSNA_5878,R-CC,YES,0.0,False
117,2,RSNA_5878,L-MLO,YES,0.0,False
117,2,RSNA_5878,R-MLO,YES,0.0,False
117,3,RSNA_5890,L-CC,YES,0.0,False
117,3,RSNA_5890,R-CC,YES,0.0,False
117,3,RSNA_5890,L-MLO,YES,0.0,False
117,3,RSNA_5890,R-MLO,YES,0.0,False
117,4,RSNA_58960,L-CC,YES,0.0,False
117,4,RSNA_58960,R-CC,YES,0.0,False
117,4,RSNA_58960,L-MLO,YES,0.0,False
117,4,RSNA_58960,R-MLO,YES,0.0,False
117,5,RSNA_59021,L-CC,YES,0.0,False
117,5,RSNA_59021,R-CC,YES,0.0,False
117,5,RSNA_59021,L-MLO,YES,0.0,False
117,5,RSNA_59021,R-MLO,YES,0.0,False
118,0,RSNA_59025,L-CC,YES,0.0,False
118,0,RSNA_59025,R-CC,YES,0.0,False
118,0,RSNA_59025,L-MLO,YES,0.0,False
118,0,RSNA_59025,R-MLO,YES,0.0,False
118,1,RSNA_59090,L-CC,YES,0.0,False
118,1,RSNA_59090,R-CC,YES,0.0,False
118,1,RSNA_59090,L-MLO,YES,0.0,False
118,1,RSNA_59090,R-MLO,YES,0.0,False
118,2,RSNA_59126,L-CC,YES,0.0,False
118,2,RSNA_59126,R-CC,YES,0.0,False
118,2,RSNA_59126,L-MLO,YES,0.0,False
118,2,RSNA_59126,R-MLO,YES,0.0,False
118,3,RSNA_5919,L-CC,YES,0.0,False
118,3,RSNA_5919,R-CC,YES,0.0,False
118,3,RSNA_5919,L-MLO,YES,0.0,False
118,3,RSNA_5919,R-MLO,YES,0.0,False
118,4,RSNA_59191,L-CC,YES,0.0,False
118,4,RSNA_59191,R-CC,YES,0.0,False
118,4,RSNA_59191,L-MLO,YES,0.0,False
118,4,RSNA_59191,R-MLO,YES,0.0,False
118,5,RSNA_59222,L-CC,YES,0.0,False
118,5,RSNA_59222,R-CC,YES,0.0,False
118,5,RSNA_59222,L-MLO,YES,0.0,False
118,5,RSNA_59222,R-MLO,YES,0.0,False
118,6,RSNA_59233,L-CC,YES,0.0,False
118,6,RSNA_59233,R-CC,YES,0.0,False
118,6,RSNA_59233,L-MLO,YES,0.0,False
118,6,RSNA_59233,R-MLO,YES,0.0,False
118,7,RSNA_59314,L-CC,YES,0.0,False
118,7,RSNA_59314,R-CC,YES,0.0,False
118,7,RSNA_59314,L-MLO,YES,0.0,False
118,7,RSNA_59314,R-MLO,YES,0.0,False
118,8,RSNA_59347,L-CC,YES,0.0,False
118,8,RSNA_59347,R-CC,YES,0.0,False
118,8,RSNA_59347,L-MLO,YES,0.0,False
118,8,RSNA_59347,R-MLO,YES,0.0,False
119,0,RSNA_59417,L-CC,YES,0.0,False
119,0,RSNA_59417,R-CC,YES,0.0,False
119,0,RSNA_59417,L-MLO,YES,0.0,False
119,0,RSNA_59417,R-MLO,YES,0.0,False
119,1,RSNA_59485,L-CC,YES,0.0,False
119,1,RSNA_59485,R-CC,YES,0.0,False
119,1,RSNA_59485,L-MLO,YES,0.0,False
119,1,RSNA_59485,R-MLO,YES,0.0,False
119,2,RSNA_59525,L-CC,YES,0.0,False
119,2,RSNA_59525,R-CC,YES,0.0,False
119,2,RSNA_59525,L-MLO,YES,0.0,False
119,2,RSNA_59525,R-MLO,YES,0.0,False
119,3,RSNA_59571,L-CC,YES,0.0,False
119,3,RSNA_59571,R-CC,YES,0.0,False
119,3,RSNA_59571,L-MLO,YES,0.0,False
119,3,RSNA_59571,R-MLO,YES,0.0,False
119,4,RSNA_59587,L-CC,YES,0.0,False
119,4,RSNA_59587,R-CC,YES,0.0,False
119,4,RSNA_59587,L-MLO,YES,0.0,False
119,4,RSNA_59587,R-MLO,YES,0.0,False
120,0,RSNA_59683,L-CC,YES,0.0,False
120,0,RSNA_59683,R-CC,YES,0.0,False
120,0,RSNA_59683,L-MLO,YES,0.0,False
120,0,RSNA_59683,R-MLO,YES,0.0,False
120,1,RSNA_59864,L-CC,YES,0.0,False
120,1,RSNA_59864,R-CC,YES,0.0,False
120,1,RSNA_59864,L-MLO,YES,0.0,False
120,1,RSNA_59864,R-MLO,YES,0.0,False
120,2,RSNA_59865,L-CC,YES,0.0,False
120,2,RSNA_59865,R-CC,YES,0.0,False
120,2,RSNA_59865,L-MLO,YES,0.0,False
120,2,RSNA_59865,R-MLO,YES,0.0,False
121,0,RSNA_6022,L-CC,YES,0.0,False
121,0,RSNA_6022,R-CC,YES,0.0,False
121,0,RSNA_6022,L-MLO,YES,0.0,False
121,0,RSNA_6022,R-MLO,YES,0.0,False
121,1,RSNA_60299,L-CC,YES,0.0,False
121,1,RSNA_60299,R-CC,YES,0.0,False
121,1,RSNA_60299,L-MLO,YES,0.0,False
121,1,RSNA_60299,R-MLO,YES,0.0,False
122,0,RSNA_60478,L-CC,YES,0.0,False
122,0,RSNA_60478,R-CC,YES,0.0,False
122,0,RSNA_60478,L-MLO,YES,0.0,False
122,0,RSNA_60478,R-MLO,YES,0.0,False
122,1,RSNA_6057,L-CC,YES,0.0,False
122,1,RSNA_6057,R-CC,YES,0.0,False
122,1,RSNA_6057,L-MLO,YES,0.0,False
122,1,RSNA_6057,R-MLO,YES,0.0,False
122,2,RSNA_60703,L-CC,YES,0.0,False
122,2,RSNA_60703,R-CC,YES,0.0,False
122,2,RSNA_60703,L-MLO,YES,0.0,False
122,2,RSNA_60703,R-MLO,YES,0.0,False
122,3,RSNA_608,L-CC,YES,0.0,False
122,3,RSNA_608,R-CC,YES,0.0,False
122,3,RSNA_608,L-MLO,YES,0.0,False
122,3,RSNA_608,R-MLO,YES,0.0,False
122,4,RSNA_60828,L-CC,YES,0.0,False
122,4,RSNA_60828,R-CC,YES,0.0,False
122,4,RSNA_60828,L-MLO,YES,0.0,False
122,4,RSNA_60828,R-MLO,YES,0.0,False
122,5,RSNA_6090,L-CC,YES,0.0,False
122,5,RSNA_6090,R-CC,YES,0.0,False
122,5,RSNA_6090,L-MLO,YES,0.0,False
122,5,RSNA_6090,R-MLO,YES,0.0,False
123,0,RSNA_6107,L-CC,YES,0.0,False
123,0,RSNA_6107,R-CC,YES,0.0,False
123,0,RSNA_6107,L-MLO,YES,0.0,False
123,0,RSNA_6107,R-MLO,YES,0.0,False
123,1,RSNA_61245,L-CC,YES,0.0,False
123,1,RSNA_61245,R-CC,YES,0.0,False
123,1,RSNA_61245,L-MLO,YES,0.0,False
123,1,RSNA_61245,R-MLO,YES,0.0,False
123,2,RSNA_61283,L-CC,YES,0.0,False
123,2,RSNA_61283,R-CC,YES,0.0,False
123,2,RSNA_61283,L-MLO,YES,0.0,False
123,2,RSNA_61283,R-MLO,YES,0.0,False
123,3,RSNA_61294,L-CC,YES,0.0,False
123,3,RSNA_61294,R-CC,YES,0.0,False
123,3,RSNA_61294,L-MLO,YES,0.0,False
123,3,RSNA_61294,R-MLO,YES,0.0,False
124,0,RSNA_61560,L-CC,YES,0.0,False
124,0,RSNA_61560,R-CC,YES,0.0,False
124,0,RSNA_61560,L-MLO,YES,0.0,False
124,0,RSNA_61560,R-MLO,YES,0.0,False
124,1,RSNA_61580,L-CC,YES,0.0,False
124,1,RSNA_61580,R-CC,YES,0.0,False
124,1,RSNA_61580,L-MLO,YES,0.0,False
124,1,RSNA_61580,R-MLO,YES,0.0,False
124,2,RSNA_61662,L-CC,YES,0.0,False
124,2,RSNA_61662,R-CC,YES,0.0,False
124,2,RSNA_61662,L-MLO,YES,0.0,False
124,2,RSNA_61662,R-MLO,YES,0.0,False
124,3,RSNA_61707,L-CC,YES,0.0,False
124,3,RSNA_61707,R-CC,YES,0.0,False
124,3,RSNA_61707,L-MLO,YES,0.0,False
124,3,RSNA_61707,R-MLO,YES,0.0,False
124,4,RSNA_61744,L-CC,YES,0.0,False
124,4,RSNA_61744,R-CC,YES,0.0,False
124,4,RSNA_61744,L-MLO,YES,0.0,False
124,4,RSNA_61744,R-MLO,YES,0.0,False
125,0,RSNA_61942,L-CC,YES,0.0,False
125,0,RSNA_61942,R-CC,YES,0.0,False
125,0,RSNA_61942,L-MLO,YES,0.0,False
125,0,RSNA_61942,R-MLO,YES,0.0,False
125,1,RSNA_61959,L-CC,YES,0.0,False
125,1,RSNA_61959,R-CC,YES,0.0,False
125,1,RSNA_61959,L-MLO,YES,0.0,False
125,1,RSNA_61959,R-MLO,YES,0.0,False
125,2,RSNA_61976,L-CC,YES,0.0,False
125,2,RSNA_61976,R-CC,YES,0.0,False
125,2,RSNA_61976,L-MLO,YES,0.0,False
125,2,RSNA_61976,R-MLO,YES,0.0,False
125,3,RSNA_62100,L-CC,YES,0.0,False
125,3,RSNA_62100,R-CC,YES,0.0,False
125,3,RSNA_62100,L-MLO,YES,0.0,False
125,3,RSNA_62100,R-MLO,YES,0.0,False
125,4,RSNA_62322,L-CC,YES,0.0,False
125,4,RSNA_62322,R-CC,YES,0.0,False
125,4,RSNA_62322,L-MLO,YES,0.0,False
125,4,RSNA_62322,R-MLO,YES,0.0,False
126,0,RSNA_62517,L-CC,YES,0.0,False
126,0,RSNA_62517,R-CC,YES,0.0,False
126,0,RSNA_62517,L-MLO,YES,0.0,False
126,0,RSNA_62517,R-MLO,YES,0.0,False
126,1,RSNA_62550,L-CC,YES,0.0,False
126,1,RSNA_62550,R-CC,YES,0.0,False
126,1,RSNA_62550,L-MLO,YES,0.0,False
126,1,RSNA_62550,R-MLO,YES,0.0,False
126,2,RSNA_62583,L-CC,YES,0.0,False
126,2,RSNA_62583,R-CC,YES,0.0,False
126,2,RSNA_62583,L-MLO,YES,0.0,False
126,2,RSNA_62583,R-MLO,YES,0.0,False
126,3,RSNA_62627,L-CC,YES,0.0,False
126,3,RSNA_62627,R-CC,YES,0.0,False
126,3,RSNA_62627,L-MLO,YES,0.0,False
126,3,RSNA_62627,R-MLO,YES,0.0,False
126,4,RSNA_62707,L-CC,YES,0.0,False
126,4,RSNA_62707,R-CC,YES,0.0,False
126,4,RSNA_62707,L-MLO,YES,0.0,False
126,4,RSNA_62707,R-MLO,YES,0.0,False
127,0,RSNA_63027,L-CC,YES,0.0,False
127,0,RSNA_63027,R-CC,YES,0.0,False
127,0,RSNA_63027,L-MLO,YES,0.0,False
127,0,RSNA_63027,R-MLO,YES,0.0,False
127,1,RSNA_63056,L-CC,YES,0.0,False
127,1,RSNA_63056,R-CC,YES,0.0,False
127,1,RSNA_63056,L-MLO,YES,0.0,False
127,1,RSNA_63056,R-MLO,YES,0.0,False
127,2,RSNA_63113,L-CC,YES,0.0,False
127,2,RSNA_63113,R-CC,YES,0.0,False
127,2,RSNA_63113,L-MLO,YES,0.0,False
127,2,RSNA_63113,R-MLO,YES,0.0,False
127,3,RSNA_63195,L-CC,YES,0.0,False
127,3,RSNA_63195,R-CC,YES,0.0,False
127,3,RSNA_63195,L-MLO,YES,0.0,False
127,3,RSNA_63195,R-MLO,YES,0.0,False
128,0,RSNA_63273,L-CC,YES,0.0,False
128,0,RSNA_63273,R-CC,YES,0.0,False
128,0,RSNA_63273,L-MLO,YES,0.0,False
128,0,RSNA_63273,R-MLO,YES,0.0,False
128,1,RSNA_63286,L-CC,YES,0.0,False
128,1,RSNA_63286,R-CC,YES,0.0,False
128,1,RSNA_63286,L-MLO,YES,0.0,False
128,1,RSNA_63286,R-MLO,YES,0.0,False
128,2,RSNA_63351,L-CC,YES,0.0,False
128,2,RSNA_63351,R-CC,YES,0.0,False
128,2,RSNA_63351,L-MLO,YES,0.0,False
128,2,RSNA_63351,R-MLO,YES,0.0,False
128,3,RSNA_63608,L-CC,YES,0.0,False
128,3,RSNA_63608,R-CC,YES,0.0,False
128,3,RSNA_63608,L-MLO,YES,0.0,False
128,3,RSNA_63608,R-MLO,YES,0.0,False
129,0,RSNA_63816,L-CC,YES,0.0,False
129,0,RSNA_63816,R-CC,YES,0.0,False
129,0,RSNA_63816,L-MLO,YES,0.0,False
129,0,RSNA_63816,R-MLO,YES,0.0,False
129,1,RSNA_63948,L-CC,YES,0.0,False
129,1,RSNA_63948,R-CC,YES,0.0,False
129,1,RSNA_63948,L-MLO,YES,0.0,False
129,1,RSNA_63948,R-MLO,YES,0.0,False
129,2,RSNA_64022,L-CC,YES,0.0,False
129,2,RSNA_64022,R-CC,YES,0.0,False
129,2,RSNA_64022,L-MLO,YES,0.0,False
129,2,RSNA_64022,R-MLO,YES,0.0,False
130,0,RSNA_64121,L-CC,YES,0.0,False
130,0,RSNA_64121,R-CC,YES,0.0,False
130,0,RSNA_64121,L-MLO,YES,0.0,False
130,0,RSNA_64121,R-MLO,YES,0.0,False
130,1,RSNA_64227,L-CC,YES,0.0,False
130,1,RSNA_64227,R-CC,YES,0.0,False
130,1,RSNA_64227,L-MLO,YES,0.0,False
130,1,RSNA_64227,R-MLO,YES,0.0,False
130,2,RSNA_64398,L-CC,YES,0.0,False
130,2,RSNA_64398,R-CC,YES,0.0,False
130,2,RSNA_64398,L-MLO,YES,0.0,False
130,2,RSNA_64398,R-MLO,YES,0.0,False
130,3,RSNA_6442,L-CC,YES,0.0,False
130,3,RSNA_6442,R-CC,YES,0.0,False
130,3,RSNA_6442,L-MLO,YES,0.0,False
130,3,RSNA_6442,R-MLO,YES,0.0,False
131,0,RSNA_64480,L-CC,YES,0.0,False
131,0,RSNA_64480,R-CC,YES,0.0,False
131,0,RSNA_64480,L-MLO,YES,0.0,False
131,0,RSNA_64480,R-MLO,YES,0.0,False
131,1,RSNA_64553,L-CC,YES,0.0,False
131,1,RSNA_64553,R-CC,YES,0.0,False
131,1,RSNA_64553,L-MLO,YES,0.0,False
131,1,RSNA_64553,R-MLO,YES,0.0,False
131,2,RSNA_64594,L-CC,YES,0.0,False
131,2,RSNA_64594,R-CC,YES,0.0,False
131,2,RSNA_64594,L-MLO,YES,0.0,False
131,2,RSNA_64594,R-MLO,YES,0.0,False
131,3,RSNA_64613,L-CC,YES,0.0,False
131,3,RSNA_64613,R-CC,YES,0.0,False
131,3,RSNA_64613,L-MLO,YES,0.0,False
131,3,RSNA_64613,R-MLO,YES,0.0,False
131,4,RSNA_64716,L-CC,YES,0.0,False
131,4,RSNA_64716,R-CC,YES,0.0,False
131,4,RSNA_64716,L-MLO,YES,0.0,False
131,4,RSNA_64716,R-MLO,YES,0.0,False
131,5,RSNA_64729,L-CC,YES,0.0,False
131,5,RSNA_64729,R-CC,YES,0.0,False
131,5,RSNA_64729,L-MLO,YES,0.0,False
131,5,RSNA_64729,R-MLO,YES,0.0,False
131,6,RSNA_64731,L-CC,YES,0.0,False
131,6,RSNA_64731,R-CC,YES,0.0,False
131,6,RSNA_64731,L-MLO,YES,0.0,False
131,6,RSNA_64731,R-MLO,YES,0.0,False
132,0,RSNA_64749,L-CC,YES,0.0,False
132,0,RSNA_64749,R-CC,YES,0.0,False
132,0,RSNA_64749,L-MLO,YES,0.0,False
132,0,RSNA_64749,R-MLO,YES,0.0,False
132,1,RSNA_64917,L-CC,YES,0.0,False
132,1,RSNA_64917,R-CC,YES,0.0,False
132,1,RSNA_64917,L-MLO,YES,0.0,False
132,1,RSNA_64917,R-MLO,YES,0.0,False
132,2,RSNA_64944,L-CC,YES,0.0,False
132,2,RSNA_64944,R-CC,YES,0.0,False
132,2,RSNA_64944,L-MLO,YES,0.0,False
132,2,RSNA_64944,R-MLO,YES,0.0,False
132,3,RSNA_64985,L-CC,YES,0.0,False
132,3,RSNA_64985,R-CC,YES,0.0,False
132,3,RSNA_64985,L-MLO,YES,0.0,False
132,3,RSNA_64985,R-MLO,YES,0.0,False
132,4,RSNA_65,L-CC,YES,0.0,False
132,4,RSNA_65,R-CC,YES,0.0,False
132,4,RSNA_65,L-MLO,YES,0.0,False
132,4,RSNA_65,R-MLO,YES,0.0,False
132,5,RSNA_65009,L-CC,YES,0.0,False
132,5,RSNA_65009,R-CC,YES,0.0,False
132,5,RSNA_65009,L-MLO,YES,0.0,False
132,5,RSNA_65009,R-MLO,YES,0.0,False
133,0,RSNA_65109,L-CC,YES,0.0,False
133,0,RSNA_65109,R-CC,YES,0.0,False
133,0,RSNA_65109,L-MLO,YES,0.0,False
133,0,RSNA_65109,R-MLO,YES,0.0,False
133,1,RSNA_65246,L-CC,YES,0.0,False
133,1,RSNA_65246,R-CC,YES,0.0,False
133,1,RSNA_65246,L-MLO,YES,0.0,False
133,1,RSNA_65246,R-MLO,YES,0.0,False
133,2,RSNA_65301,L-CC,YES,0.0,False
133,2,RSNA_65301,R-CC,YES,0.0,False
133,2,RSNA_65301,L-MLO,YES,0.0,False
133,2,RSNA_65301,R-MLO,YES,0.0,False
134,0,RSNA_6775,L-CC,YES,0.0,False
134,0,RSNA_6775,R-CC,YES,0.0,False
134,0,RSNA_6775,L-MLO,YES,0.0,False
134,0,RSNA_6775,R-MLO,YES,0.0,False
134,1,RSNA_6908,L-CC,YES,0.0,False
134,1,RSNA_6908,R-CC,YES,0.0,False
134,1,RSNA_6908,L-MLO,YES,0.0,False
134,1,RSNA_6908,R-MLO,YES,0.0,False
134,2,RSNA_6952,L-CC,YES,0.0,False
134,2,RSNA_6952,R-CC,YES,0.0,False
134,2,RSNA_6952,L-MLO,YES,0.0,False
134,2,RSNA_6952,R-MLO,YES,0.0,False
135,0,RSNA_7055,L-CC,YES,0.0,False
135,0,RSNA_7055,R-CC,YES,0.0,False
135,0,RSNA_7055,L-MLO,YES,0.0,False
135,0,RSNA_7055,R-MLO,YES,0.0,False
135,1,RSNA_7096,L-CC,YES,0.0,False
135,1,RSNA_7096,R-CC,YES,0.0,False
135,1,RSNA_7096,L-MLO,YES,0.0,False
135,1,RSNA_7096,R-MLO,YES,0.0,False
135,2,RSNA_7151,L-CC,YES,0.0,False
135,2,RSNA_7151,R-CC,YES,0.0,False
135,2,RSNA_7151,L-MLO,YES,0.0,False
135,2,RSNA_7151,R-MLO,YES,0.0,False
135,3,RSNA_7173,L-CC,YES,0.0,False
135,3,RSNA_7173,R-CC,YES,0.0,False
135,3,RSNA_7173,L-MLO,YES,0.0,False
135,3,RSNA_7173,R-MLO,YES,0.0,False
