chunk,position,study_id,model_view,original_horizontal_flip,original_distance_from_starting_side,original_distance_nonzero,counterfactual_horizontal_flip,counterfactual_distance_from_starting_side,counterfactual_distance_nonzero
116,7,RSNA_58381,L-CC,NO,0.0,False,,,
116,7,RSNA_58381,R-CC,NO,0.0,False,,,
116,7,RSNA_58381,L-MLO,NO,0.0,False,,,
116,7,RSNA_58381,R-MLO,NO,0.0,False,,,
116,8,RSNA_58385,L-CC,NO,0.0,False,,,
116,8,RSNA_58385,R-CC,NO,0.0,False,,,
116,8,RSNA_58385,L-MLO,NO,0.0,False,,,
116,8,RSNA_58385,R-MLO,NO,0.0,False,,,
116,9,RSNA_58408,L-CC,NO,0.0,False,,,
116,9,RSNA_58408,R-CC,NO,0.0,False,,,
116,9,RSNA_58408,L-MLO,NO,0.0,False,,,
116,9,RSNA_58408,R-MLO,NO,0.0,False,,,
116,10,RSNA_5841,L-CC,NO,0.0,False,,,
116,10,RSNA_5841,R-CC,NO,0.0,False,,,
116,10,RSNA_5841,L-MLO,NO,0.0,False,,,
116,10,RSNA_5841,R-MLO,NO,0.0,False,,,
116,11,RSNA_58410,L-CC,NO,0.0,False,,,
116,11,RSNA_58410,R-CC,NO,0.0,False,,,
116,11,RSNA_58410,L-MLO,NO,0.0,False,,,
116,11,RSNA_58410,R-MLO,NO,0.0,False,,,
116,12,RSNA_58430,L-CC,NO,0.0,False,,,
116,12,RSNA_58430,R-CC,NO,0.0,False,,,
116,12,RSNA_58430,L-MLO,NO,0.0,False,,,
116,12,RSNA_58430,R-MLO,NO,0.0,False,,,
116,13,RSNA_58434,L-CC,NO,0.0,False,,,
116,13,RSNA_58434,R-CC,NO,0.0,False,,,
116,13,RSNA_58434,L-MLO,NO,0.0,False,,,
116,13,RSNA_58434,R-MLO,NO,0.0,False,,,
116,14,RSNA_58435,L-CC,NO,0.0,False,,,
116,14,RSNA_58435,R-CC,NO,0.0,False,,,
116,14,RSNA_58435,L-MLO,NO,0.0,False,,,
116,14,RSNA_58435,R-MLO,NO,0.0,False,,,
116,15,RSNA_58436,L-CC,NO,0.0,False,,,
116,15,RSNA_58436,R-CC,NO,0.0,False,,,
116,15,RSNA_58436,L-MLO,NO,0.0,False,,,
116,15,RSNA_58436,R-MLO,NO,0.0,False,,,
116,16,RSNA_58466,L-CC,NO,0.0,False,,,
116,16,RSNA_58466,R-CC,NO,0.0,False,,,
116,16,RSNA_58466,L-MLO,NO,0.0,False,,,
116,16,RSNA_58466,R-MLO,NO,0.0,False,,,
116,17,RSNA_58479,L-CC,NO,2054.0,True,YES,0.0,False
116,17,RSNA_58479,R-CC,NO,1893.0,True,YES,0.0,False
116,17,RSNA_58479,L-MLO,NO,1564.0,True,YES,0.0,False
116,17,RSNA_58479,R-MLO,NO,1513.0,True,YES,0.0,False
116,18,RSNA_58511,L-CC,NO,0.0,False,,,
116,18,RSNA_58511,R-CC,NO,0.0,False,,,
116,18,RSNA_58511,L-MLO,NO,0.0,False,,,
116,18,RSNA_58511,R-MLO,NO,0.0,False,,,
116,19,RSNA_58526,L-CC,NO,0.0,False,,,
116,19,RSNA_58526,R-CC,NO,0.0,False,,,
116,19,RSNA_58526,L-MLO,NO,0.0,False,,,
116,19,RSNA_58526,R-MLO,NO,0.0,False,,,
116,20,RSNA_58528,L-CC,NO,1341.0,True,YES,0.0,False
116,20,RSNA_58528,R-CC,NO,1318.0,True,YES,0.0,False
116,20,RSNA_58528,L-MLO,NO,1080.0,True,YES,0.0,False
116,20,RSNA_58528,R-MLO,NO,1102.0,True,YES,0.0,False
116,21,RSNA_58529,L-CC,NO,0.0,False,,,
116,21,RSNA_58529,R-CC,NO,0.0,False,,,
116,21,RSNA_58529,L-MLO,NO,0.0,False,,,
116,21,RSNA_58529,R-MLO,NO,0.0,False,,,
116,22,RSNA_58535,L-CC,NO,0.0,False,,,
116,22,RSNA_58535,R-CC,NO,0.0,False,,,
116,22,RSNA_58535,L-MLO,NO,0.0,False,,,
116,22,RSNA_58535,R-MLO,NO,0.0,False,,,
116,23,RSNA_58558,L-CC,NO,1349.0,True,YES,0.0,False
116,23,RSNA_58558,R-CC,NO,1630.0,True,YES,0.0,False
116,23,RSNA_58558,L-MLO,NO,1174.0,True,YES,0.0,False
116,23,RSNA_58558,R-MLO,NO,1190.0,True,YES,0.0,False
116,24,RSNA_58564,L-CC,NO,0.0,False,,,
116,24,RSNA_58564,R-CC,NO,0.0,False,,,
116,24,RSNA_58564,L-MLO,NO,0.0,False,,,
116,24,RSNA_58564,R-MLO,NO,0.0,False,,,
117,0,RSNA_5857,L-CC,NO,0.0,False,,,
117,0,RSNA_5857,R-CC,NO,0.0,False,,,
117,0,RSNA_5857,L-MLO,NO,0.0,False,,,
117,0,RSNA_5857,R-MLO,NO,0.0,False,,,
117,1,RSNA_58572,L-CC,NO,0.0,False,,,
117,1,RSNA_58572,R-CC,NO,0.0,False,,,
117,1,RSNA_58572,L-MLO,NO,0.0,False,,,
117,1,RSNA_58572,R-MLO,NO,0.0,False,,,
117,2,RSNA_5858,L-CC,NO,0.0,False,,,
117,2,RSNA_5858,R-CC,NO,0.0,False,,,
117,2,RSNA_5858,L-MLO,NO,0.0,False,,,
117,2,RSNA_5858,R-MLO,NO,0.0,False,,,
117,3,RSNA_58589,L-CC,NO,0.0,False,,,
117,3,RSNA_58589,R-CC,NO,0.0,False,,,
117,3,RSNA_58589,L-MLO,NO,0.0,False,,,
117,3,RSNA_58589,R-MLO,NO,0.0,False,,,
117,4,RSNA_58616,L-CC,NO,0.0,False,,,
117,4,RSNA_58616,R-CC,NO,0.0,False,,,
117,4,RSNA_58616,L-MLO,NO,0.0,False,,,
117,4,RSNA_58616,R-MLO,NO,0.0,False,,,
117,5,RSNA_58620,L-CC,NO,0.0,False,,,
117,5,RSNA_58620,R-CC,NO,0.0,False,,,
117,5,RSNA_58620,L-MLO,NO,0.0,False,,,
117,5,RSNA_58620,R-MLO,NO,0.0,False,,,
117,6,RSNA_58651,L-CC,NO,0.0,False,,,
117,6,RSNA_58651,R-CC,NO,0.0,False,,,
117,6,RSNA_58651,L-MLO,NO,0.0,False,,,
117,6,RSNA_58651,R-MLO,NO,0.0,False,,,
117,7,RSNA_58656,L-CC,NO,1485.0,True,YES,0.0,False
117,7,RSNA_58656,R-CC,NO,1483.0,True,YES,0.0,False
117,7,RSNA_58656,L-MLO,NO,1282.0,True,YES,0.0,False
117,7,RSNA_58656,R-MLO,NO,1314.0,True,YES,0.0,False
117,8,RSNA_58663,L-CC,NO,0.0,False,,,
117,8,RSNA_58663,R-CC,NO,0.0,False,,,
117,8,RSNA_58663,L-MLO,NO,0.0,False,,,
117,8,RSNA_58663,R-MLO,NO,0.0,False,,,
117,9,RSNA_58679,L-CC,NO,1909.0,True,YES,0.0,False
117,9,RSNA_58679,R-CC,NO,2006.0,True,YES,0.0,False
117,9,RSNA_58679,L-MLO,NO,1777.0,True,YES,0.0,False
117,9,RSNA_58679,R-MLO,NO,1883.0,True,YES,0.0,False
117,10,RSNA_58684,L-CC,NO,0.0,False,,,
117,10,RSNA_58684,R-CC,NO,0.0,False,,,
117,10,RSNA_58684,L-MLO,NO,0.0,False,,,
117,10,RSNA_58684,R-MLO,NO,0.0,False,,,
117,11,RSNA_58718,L-CC,NO,0.0,False,,,
117,11,RSNA_58718,R-CC,NO,0.0,False,,,
117,11,RSNA_58718,L-MLO,NO,0.0,False,,,
117,11,RSNA_58718,R-MLO,NO,0.0,False,,,
117,12,RSNA_58732,L-CC,NO,0.0,False,,,
117,12,RSNA_58732,R-CC,NO,0.0,False,,,
117,12,RSNA_58732,L-MLO,NO,0.0,False,,,
117,12,RSNA_58732,R-MLO,NO,0.0,False,,,
117,13,RSNA_58771,L-CC,NO,0.0,False,,,
117,13,RSNA_58771,R-CC,NO,0.0,False,,,
117,13,RSNA_58771,L-MLO,NO,0.0,False,,,
117,13,RSNA_58771,R-MLO,NO,0.0,False,,,
117,14,RSNA_5878,L-CC,NO,1975.0,True,YES,0.0,False
117,14,RSNA_5878,R-CC,NO,1994.0,True,YES,0.0,False
117,14,RSNA_5878,L-MLO,NO,1645.0,True,YES,0.0,False
117,14,RSNA_5878,R-MLO,NO,1836.0,True,YES,0.0,False
117,15,RSNA_58781,L-CC,NO,0.0,False,,,
117,15,RSNA_58781,R-CC,NO,0.0,False,,,
117,15,RSNA_58781,L-MLO,NO,0.0,False,,,
117,15,RSNA_58781,R-MLO,NO,0.0,False,,,
117,16,RSNA_58802,L-CC,NO,0.0,False,,,
117,16,RSNA_58802,R-CC,NO,0.0,False,,,
117,16,RSNA_58802,L-MLO,NO,0.0,False,,,
117,16,RSNA_58802,R-MLO,NO,0.0,False,,,
117,17,RSNA_58825,L-CC,NO,0.0,False,,,
117,17,RSNA_58825,R-CC,NO,0.0,False,,,
117,17,RSNA_58825,L-MLO,NO,0.0,False,,,
117,17,RSNA_58825,R-MLO,NO,0.0,False,,,
117,18,RSNA_5890,L-CC,NO,1205.0,True,YES,0.0,False
117,18,RSNA_5890,R-CC,NO,1335.0,True,YES,0.0,False
117,18,RSNA_5890,L-MLO,NO,1189.0,True,YES,0.0,False
117,18,RSNA_5890,R-MLO,NO,1427.0,True,YES,0.0,False
117,19,RSNA_58912,L-CC,NO,0.0,False,,,
117,19,RSNA_58912,R-CC,NO,0.0,False,,,
117,19,RSNA_58912,L-MLO,NO,0.0,False,,,
117,19,RSNA_58912,R-MLO,NO,0.0,False,,,
117,20,RSNA_58930,L-CC,NO,0.0,False,,,
117,20,RSNA_58930,R-CC,NO,0.0,False,,,
117,20,RSNA_58930,L-MLO,NO,0.0,False,,,
117,20,RSNA_58930,R-MLO,NO,0.0,False,,,
117,21,RSNA_58960,L-CC,NO,603.0,True,YES,0.0,False
117,21,RSNA_58960,R-CC,NO,529.0,True,YES,0.0,False
117,21,RSNA_58960,L-MLO,NO,569.0,True,YES,0.0,False
117,21,RSNA_58960,R-MLO,NO,395.0,True,YES,0.0,False
117,22,RSNA_58972,L-CC,NO,0.0,False,,,
117,22,RSNA_58972,R-CC,NO,0.0,False,,,
117,22,RSNA_58972,L-MLO,NO,0.0,False,,,
117,22,RSNA_58972,R-MLO,NO,0.0,False,,,
117,23,RSNA_58994,L-CC,NO,0.0,False,,,
117,23,RSNA_58994,R-CC,NO,0.0,False,,,
117,23,RSNA_58994,L-MLO,NO,0.0,False,,,
117,23,RSNA_58994,R-MLO,NO,0.0,False,,,
117,24,RSNA_59021,L-CC,NO,1250.0,True,YES,0.0,False
117,24,RSNA_59021,R-CC,NO,1256.0,True,YES,0.0,False
117,24,RSNA_59021,L-MLO,NO,1152.0,True,YES,0.0,False
117,24,RSNA_59021,R-MLO,NO,1099.0,True,YES,0.0,False
118,0,RSNA_59025,L-CC,NO,1535.0,True,YES,0.0,False
118,0,RSNA_59025,R-CC,NO,1690.0,True,YES,0.0,False
118,0,RSNA_59025,L-MLO,NO,1207.0,True,YES,0.0,False
118,0,RSNA_59025,R-MLO,NO,1231.0,True,YES,0.0,False
118,1,RSNA_5904,L-CC,NO,0.0,False,,,
118,1,RSNA_5904,R-CC,NO,0.0,False,,,
118,1,RSNA_5904,L-MLO,NO,0.0,False,,,
118,1,RSNA_5904,R-MLO,NO,0.0,False,,,
118,2,RSNA_59086,L-CC,NO,0.0,False,,,
118,2,RSNA_59086,R-CC,NO,0.0,False,,,
118,2,RSNA_59086,L-MLO,NO,0.0,False,,,
118,2,RSNA_59086,R-MLO,NO,0.0,False,,,
118,3,RSNA_59090,L-CC,NO,1317.0,True,YES,0.0,False
118,3,RSNA_59090,R-CC,NO,1373.0,True,YES,0.0,False
118,3,RSNA_59090,L-MLO,NO,1357.0,True,YES,0.0,False
118,3,RSNA_59090,R-MLO,NO,1361.0,True,YES,0.0,False
118,4,RSNA_59101,L-CC,NO,0.0,False,,,
118,4,RSNA_59101,R-CC,NO,0.0,False,,,
118,4,RSNA_59101,L-MLO,NO,0.0,False,,,
118,4,RSNA_59101,R-MLO,NO,0.0,False,,,
118,5,RSNA_5912,L-CC,NO,0.0,False,,,
118,5,RSNA_5912,R-CC,NO,0.0,False,,,
118,5,RSNA_5912,L-MLO,NO,0.0,False,,,
118,5,RSNA_5912,R-MLO,NO,0.0,False,,,
118,6,RSNA_59121,L-CC,NO,0.0,False,,,
118,6,RSNA_59121,R-CC,NO,0.0,False,,,
118,6,RSNA_59121,L-MLO,NO,0.0,False,,,
118,6,RSNA_59121,R-MLO,NO,0.0,False,,,
118,7,RSNA_59126,L-CC,NO,1413.0,True,YES,0.0,False
118,7,RSNA_59126,R-CC,NO,1444.0,True,YES,0.0,False
118,7,RSNA_59126,L-MLO,NO,1196.0,True,YES,0.0,False
118,7,RSNA_59126,R-MLO,NO,1331.0,True,YES,0.0,False
118,8,RSNA_5919,L-CC,NO,2145.0,True,YES,0.0,False
118,8,RSNA_5919,R-CC,NO,2299.0,True,YES,0.0,False
118,8,RSNA_5919,L-MLO,NO,2047.0,True,YES,0.0,False
118,8,RSNA_5919,R-MLO,NO,1997.0,True,YES,0.0,False
118,9,RSNA_59191,L-CC,NO,1446.0,True,YES,0.0,False
118,9,RSNA_59191,R-CC,NO,1486.0,True,YES,0.0,False
118,9,RSNA_59191,L-MLO,NO,1369.0,True,YES,0.0,False
118,9,RSNA_59191,R-MLO,NO,1472.0,True,YES,0.0,False
118,10,RSNA_59222,L-CC,NO,1285.0,True,YES,0.0,False
118,10,RSNA_59222,R-CC,NO,1204.0,True,YES,0.0,False
118,10,RSNA_59222,L-MLO,NO,1040.0,True,YES,0.0,False
118,10,RSNA_59222,R-MLO,NO,1135.0,True,YES,0.0,False
118,11,RSNA_59225,L-CC,NO,0.0,False,,,
118,11,RSNA_59225,R-CC,NO,0.0,False,,,
118,11,RSNA_59225,L-MLO,NO,0.0,False,,,
118,11,RSNA_59225,R-MLO,NO,0.0,False,,,
118,12,RSNA_59233,L-CC,NO,1574.0,True,YES,0.0,False
118,12,RSNA_59233,R-CC,NO,1570.0,True,YES,0.0,False
118,12,RSNA_59233,L-MLO,NO,1439.0,True,YES,0.0,False
118,12,RSNA_59233,R-MLO,NO,1490.0,True,YES,0.0,False
118,13,RSNA_59237,L-CC,NO,0.0,False,,,
118,13,RSNA_59237,R-CC,NO,0.0,False,,,
118,13,RSNA_59237,L-MLO,NO,0.0,False,,,
118,13,RSNA_59237,R-MLO,NO,0.0,False,,,
118,14,RSNA_59262,L-CC,NO,0.0,False,,,
118,14,RSNA_59262,R-CC,NO,0.0,False,,,
118,14,RSNA_59262,L-MLO,NO,0.0,False,,,
118,14,RSNA_59262,R-MLO,NO,0.0,False,,,
118,15,RSNA_59276,L-CC,NO,0.0,False,,,
118,15,RSNA_59276,R-CC,NO,0.0,False,,,
118,15,RSNA_59276,L-MLO,NO,0.0,False,,,
118,15,RSNA_59276,R-MLO,NO,0.0,False,,,
118,16,RSNA_59288,L-CC,NO,0.0,False,,,
118,16,RSNA_59288,R-CC,NO,0.0,False,,,
118,16,RSNA_59288,L-MLO,NO,0.0,False,,,
118,16,RSNA_59288,R-MLO,NO,0.0,False,,,
118,17,RSNA_59289,L-CC,NO,0.0,False,,,
118,17,RSNA_59289,R-CC,NO,0.0,False,,,
118,17,RSNA_59289,L-MLO,NO,0.0,False,,,
118,17,RSNA_59289,R-MLO,NO,0.0,False,,,
118,18,RSNA_59297,L-CC,NO,0.0,False,,,
118,18,RSNA_59297,R-CC,NO,0.0,False,,,
118,18,RSNA_59297,L-MLO,NO,0.0,False,,,
118,18,RSNA_59297,R-MLO,NO,0.0,False,,,
118,19,RSNA_59312,L-CC,NO,0.0,False,,,
118,19,RSNA_59312,R-CC,NO,0.0,False,,,
118,19,RSNA_59312,L-MLO,NO,0.0,False,,,
118,19,RSNA_59312,R-MLO,NO,0.0,False,,,
118,20,RSNA_59314,L-CC,NO,2042.0,True,YES,0.0,False
118,20,RSNA_59314,R-CC,NO,1880.0,True,YES,0.0,False
118,20,RSNA_59314,L-MLO,NO,2019.0,True,YES,0.0,False
118,20,RSNA_59314,R-MLO,NO,1705.0,True,YES,0.0,False
118,21,RSNA_5932,L-CC,NO,0.0,False,,,
118,21,RSNA_5932,R-CC,NO,0.0,False,,,
118,21,RSNA_5932,L-MLO,NO,0.0,False,,,
118,21,RSNA_5932,R-MLO,NO,0.0,False,,,
118,22,RSNA_59339,L-CC,NO,0.0,False,,,
118,22,RSNA_59339,R-CC,NO,0.0,False,,,
118,22,RSNA_59339,L-MLO,NO,0.0,False,,,
118,22,RSNA_59339,R-MLO,NO,0.0,False,,,
118,23,RSNA_59347,L-CC,NO,1490.0,True,YES,0.0,False
118,23,RSNA_59347,R-CC,NO,1268.0,True,YES,0.0,False
118,23,RSNA_59347,L-MLO,NO,1276.0,True,YES,0.0,False
118,23,RSNA_59347,R-MLO,NO,1029.0,True,YES,0.0,False
118,24,RSNA_59365,L-CC,NO,0.0,False,,,
118,24,RSNA_59365,R-CC,NO,0.0,False,,,
118,24,RSNA_59365,L-MLO,NO,0.0,False,,,
118,24,RSNA_59365,R-MLO,NO,0.0,False,,,
119,0,RSNA_59368,L-CC,NO,0.0,False,,,
119,0,RSNA_59368,R-CC,NO,0.0,False,,,
119,0,RSNA_59368,L-MLO,NO,0.0,False,,,
119,0,RSNA_59368,R-MLO,NO,0.0,False,,,
119,1,RSNA_59384,L-CC,NO,0.0,False,,,
119,1,RSNA_59384,R-CC,NO,0.0,False,,,
119,1,RSNA_59384,L-MLO,NO,0.0,False,,,
119,1,RSNA_59384,R-MLO,NO,0.0,False,,,
119,2,RSNA_59398,L-CC,NO,0.0,False,,,
119,2,RSNA_59398,R-CC,NO,0.0,False,,,
119,2,RSNA_59398,L-MLO,NO,0.0,False,,,
119,2,RSNA_59398,R-MLO,NO,0.0,False,,,
119,3,RSNA_59417,L-CC,NO,839.0,True,YES,0.0,False
119,3,RSNA_59417,R-CC,NO,842.0,True,YES,0.0,False
119,3,RSNA_59417,L-MLO,NO,732.0,True,YES,0.0,False
119,3,RSNA_59417,R-MLO,NO,787.0,True,YES,0.0,False
119,4,RSNA_59432,L-CC,NO,0.0,False,,,
119,4,RSNA_59432,R-CC,NO,0.0,False,,,
119,4,RSNA_59432,L-MLO,NO,0.0,False,,,
119,4,RSNA_59432,R-MLO,NO,0.0,False,,,
119,5,RSNA_59445,L-CC,NO,0.0,False,,,
119,5,RSNA_59445,R-CC,NO,0.0,False,,,
119,5,RSNA_59445,L-MLO,NO,0.0,False,,,
119,5,RSNA_59445,R-MLO,NO,0.0,False,,,
119,6,RSNA_59453,L-CC,NO,0.0,False,,,
119,6,RSNA_59453,R-CC,NO,0.0,False,,,
119,6,RSNA_59453,L-MLO,NO,0.0,False,,,
119,6,RSNA_59453,R-MLO,NO,0.0,False,,,
119,7,RSNA_59462,L-CC,NO,0.0,False,,,
119,7,RSNA_59462,R-CC,NO,0.0,False,,,
119,7,RSNA_59462,L-MLO,NO,0.0,False,,,
119,7,RSNA_59462,R-MLO,NO,0.0,False,,,
119,8,RSNA_59464,L-CC,NO,0.0,False,,,
119,8,RSNA_59464,R-CC,NO,0.0,False,,,
119,8,RSNA_59464,L-MLO,NO,0.0,False,,,
119,8,RSNA_59464,R-MLO,NO,0.0,False,,,
119,9,RSNA_59485,L-CC,NO,1447.0,True,YES,0.0,False
119,9,RSNA_59485,R-CC,NO,1376.0,True,YES,0.0,False
119,9,RSNA_59485,L-MLO,NO,1387.0,True,YES,0.0,False
119,9,RSNA_59485,R-MLO,NO,1349.0,True,YES,0.0,False
119,10,RSNA_59487,L-CC,NO,0.0,False,,,
119,10,RSNA_59487,R-CC,NO,0.0,False,,,
119,10,RSNA_59487,L-MLO,NO,0.0,False,,,
119,10,RSNA_59487,R-MLO,NO,0.0,False,,,
119,11,RSNA_59525,L-CC,NO,1508.0,True,YES,0.0,False
119,11,RSNA_59525,R-CC,NO,1547.0,True,YES,0.0,False
119,11,RSNA_59525,L-MLO,NO,1322.0,True,YES,0.0,False
119,11,RSNA_59525,R-MLO,NO,1330.0,True,YES,0.0,False
119,12,RSNA_59527,L-CC,NO,0.0,False,,,
119,12,RSNA_59527,R-CC,NO,0.0,False,,,
119,12,RSNA_59527,L-MLO,NO,0.0,False,,,
119,12,RSNA_59527,R-MLO,NO,0.0,False,,,
119,13,RSNA_59529,L-CC,NO,0.0,False,,,
119,13,RSNA_59529,R-CC,NO,0.0,False,,,
119,13,RSNA_59529,L-MLO,NO,0.0,False,,,
119,13,RSNA_59529,R-MLO,NO,0.0,False,,,
119,14,RSNA_59530,L-CC,NO,0.0,False,,,
119,14,RSNA_59530,R-CC,NO,0.0,False,,,
119,14,RSNA_59530,L-MLO,NO,0.0,False,,,
119,14,RSNA_59530,R-MLO,NO,0.0,False,,,
119,15,RSNA_59548,L-CC,NO,0.0,False,,,
119,15,RSNA_59548,R-CC,NO,0.0,False,,,
119,15,RSNA_59548,L-MLO,NO,0.0,False,,,
119,15,RSNA_59548,R-MLO,NO,0.0,False,,,
119,16,RSNA_59549,L-CC,NO,0.0,False,,,
119,16,RSNA_59549,R-CC,NO,0.0,False,,,
119,16,RSNA_59549,L-MLO,NO,0.0,False,,,
119,16,RSNA_59549,R-MLO,NO,0.0,False,,,
119,17,RSNA_59559,L-CC,NO,0.0,False,,,
119,17,RSNA_59559,R-CC,NO,0.0,False,,,
119,17,RSNA_59559,L-MLO,NO,0.0,False,,,
119,17,RSNA_59559,R-MLO,NO,0.0,False,,,
119,18,RSNA_59567,L-CC,NO,0.0,False,,,
119,18,RSNA_59567,R-CC,NO,0.0,False,,,
119,18,RSNA_59567,L-MLO,NO,0.0,False,,,
119,18,RSNA_59567,R-MLO,NO,0.0,False,,,
119,19,RSNA_59571,L-CC,NO,1745.0,True,YES,0.0,False
119,19,RSNA_59571,R-CC,NO,2011.0,True,YES,0.0,False
119,19,RSNA_59571,L-MLO,NO,1789.0,True,YES,0.0,False
119,19,RSNA_59571,R-MLO,NO,1980.0,True,YES,0.0,False
119,20,RSNA_59587,L-CC,NO,1456.0,True,YES,0.0,False
119,20,RSNA_59587,R-CC,NO,1055.0,True,YES,0.0,False
119,20,RSNA_59587,L-MLO,NO,1296.0,True,YES,0.0,False
119,20,RSNA_59587,R-MLO,NO,878.0,True,YES,0.0,False
119,21,RSNA_59594,L-CC,NO,0.0,False,,,
119,21,RSNA_59594,R-CC,NO,0.0,False,,,
119,21,RSNA_59594,L-MLO,NO,0.0,False,,,
119,21,RSNA_59594,R-MLO,NO,0.0,False,,,
119,22,RSNA_59601,L-CC,NO,0.0,False,,,
119,22,RSNA_59601,R-CC,NO,0.0,False,,,
119,22,RSNA_59601,L-MLO,NO,0.0,False,,,
119,22,RSNA_59601,R-MLO,NO,0.0,False,,,
119,23,RSNA_59622,L-CC,NO,0.0,False,,,
119,23,RSNA_59622,R-CC,NO,0.0,False,,,
119,23,RSNA_59622,L-MLO,NO,0.0,False,,,
119,23,RSNA_59622,R-MLO,NO,0.0,False,,,
119,24,RSNA_59626,L-CC,NO,0.0,False,,,
119,24,RSNA_59626,R-CC,NO,0.0,False,,,
119,24,RSNA_59626,L-MLO,NO,0.0,False,,,
119,24,RSNA_59626,R-MLO,NO,0.0,False,,,
120,0,RSNA_59653,L-CC,NO,0.0,False,,,
120,0,RSNA_59653,R-CC,NO,0.0,False,,,
120,0,RSNA_59653,L-MLO,NO,0.0,False,,,
120,0,RSNA_59653,R-MLO,NO,0.0,False,,,
120,1,RSNA_59683,L-CC,NO,1442.0,True,YES,0.0,False
120,1,RSNA_59683,R-CC,NO,1206.0,True,YES,0.0,False
120,1,RSNA_59683,L-MLO,NO,1351.0,True,YES,0.0,False
120,1,RSNA_59683,R-MLO,NO,1032.0,True,YES,0.0,False
120,2,RSNA_59717,L-CC,NO,0.0,False,,,
120,2,RSNA_59717,R-CC,NO,0.0,False,,,
120,2,RSNA_59717,L-MLO,NO,0.0,False,,,
120,2,RSNA_59717,R-MLO,NO,0.0,False,,,
120,3,RSNA_59724,L-CC,NO,0.0,False,,,
120,3,RSNA_59724,R-CC,NO,0.0,False,,,
120,3,RSNA_59724,L-MLO,NO,0.0,False,,,
120,3,RSNA_59724,R-MLO,NO,0.0,False,,,
120,4,RSNA_59741,L-CC,NO,0.0,False,,,
120,4,RSNA_59741,R-CC,NO,0.0,False,,,
120,4,RSNA_59741,L-MLO,NO,0.0,False,,,
120,4,RSNA_59741,R-MLO,NO,0.0,False,,,
120,5,RSNA_59782,L-CC,NO,0.0,False,,,
120,5,RSNA_59782,R-CC,NO,0.0,False,,,
120,5,RSNA_59782,L-MLO,NO,0.0,False,,,
120,5,RSNA_59782,R-MLO,NO,0.0,False,,,
120,6,RSNA_5983,L-CC,NO,0.0,False,,,
120,6,RSNA_5983,R-CC,NO,0.0,False,,,
120,6,RSNA_5983,L-MLO,NO,0.0,False,,,
120,6,RSNA_5983,R-MLO,NO,0.0,False,,,
120,7,RSNA_59832,L-CC,NO,0.0,False,,,
120,7,RSNA_59832,R-CC,NO,0.0,False,,,
120,7,RSNA_59832,L-MLO,NO,0.0,False,,,
120,7,RSNA_59832,R-MLO,NO,0.0,False,,,
120,8,RSNA_59834,L-CC,NO,0.0,False,,,
120,8,RSNA_59834,R-CC,NO,0.0,False,,,
120,8,RSNA_59834,L-MLO,NO,0.0,False,,,
120,8,RSNA_59834,R-MLO,NO,0.0,False,,,
120,9,RSNA_59839,L-CC,NO,0.0,False,,,
120,9,RSNA_59839,R-CC,NO,0.0,False,,,
120,9,RSNA_59839,L-MLO,NO,0.0,False,,,
120,9,RSNA_59839,R-MLO,NO,0.0,False,,,
120,10,RSNA_59864,L-CC,NO,1240.0,True,YES,0.0,False
120,10,RSNA_59864,R-CC,NO,1282.0,True,YES,0.0,False
120,10,RSNA_59864,L-MLO,NO,1210.0,True,YES,0.0,False
120,10,RSNA_59864,R-MLO,NO,1351.0,True,YES,0.0,False
120,11,RSNA_59865,L-CC,NO,2262.0,True,YES,0.0,False
120,11,RSNA_59865,R-CC,NO,1898.0,True,YES,0.0,False
120,11,RSNA_59865,L-MLO,NO,2097.0,True,YES,0.0,False
120,11,RSNA_59865,R-MLO,NO,1717.0,True,YES,0.0,False
120,12,RSNA_59891,L-CC,NO,0.0,False,,,
120,12,RSNA_59891,R-CC,NO,0.0,False,,,
120,12,RSNA_59891,L-MLO,NO,0.0,False,,,
120,12,RSNA_59891,R-MLO,NO,0.0,False,,,
120,13,RSNA_59944,L-CC,NO,0.0,False,,,
120,13,RSNA_59944,R-CC,NO,0.0,False,,,
120,13,RSNA_59944,L-MLO,NO,0.0,False,,,
120,13,RSNA_59944,R-MLO,NO,0.0,False,,,
120,14,RSNA_5995,L-CC,NO,0.0,False,,,
120,14,RSNA_5995,R-CC,NO,0.0,False,,,
120,14,RSNA_5995,L-MLO,NO,0.0,False,,,
120,14,RSNA_5995,R-MLO,NO,0.0,False,,,
120,15,RSNA_59966,L-CC,NO,0.0,False,,,
120,15,RSNA_59966,R-CC,NO,0.0,False,,,
120,15,RSNA_59966,L-MLO,NO,0.0,False,,,
120,15,RSNA_59966,R-MLO,NO,0.0,False,,,
120,16,RSNA_59969,L-CC,NO,0.0,False,,,
120,16,RSNA_59969,R-CC,NO,0.0,False,,,
120,16,RSNA_59969,L-MLO,NO,0.0,False,,,
120,16,RSNA_59969,R-MLO,NO,0.0,False,,,
120,17,RSNA_59974,L-CC,NO,0.0,False,,,
120,17,RSNA_59974,R-CC,NO,0.0,False,,,
120,17,RSNA_59974,L-MLO,NO,0.0,False,,,
120,17,RSNA_59974,R-MLO,NO,0.0,False,,,
120,18,RSNA_59983,L-CC,NO,0.0,False,,,
120,18,RSNA_59983,R-CC,NO,0.0,False,,,
120,18,RSNA_59983,L-MLO,NO,0.0,False,,,
